Name,Group,SRR8743058,SRR8743059,SRR8743060,SRR8743061,SRR8743062,SRR8743063,SRR8743064,SRR8743065,SRR8743066,SRR8743067,SRR8743068,SRR8743069,SRR8743070,SRR8743071,SRR8743072,SRR8743073,SRR8743074,SRR8743075,SRR8743076,SRR8743077,SRR8743078,SRR8743079,SRR8743080,SRR8743081,SRR8743082,SRR8743083,SRR8743084,SRR8743085,SRR8743086,SRR8743087,SRR8743088,SRR8743089,SRR8743090,SRR8743091,SRR8743092,SRR8743093,SRR8743094,SRR8743095,SRR8743096,SRR8743097,SRR8743098,SRR8743099,SRR8743100,SRR8743101,SRR8743102,SRR8743103,SRR8743104,SRR8743105,SRR8743106,SRR8743107,SRR8743108,SRR8743109,SRR8743110,SRR8743111,SRR8743112,SRR8743113,SRR8743114,SRR8743115,SRR8743116,SRR8743117,SRR8743118,SRR8743119,SRR8743120,SRR8743121,SRR8743122,SRR8743123,SRR8743124,SRR8743125,SRR8743126,SRR8743127,SRR8743128,SRR8743129,SRR8743130,SRR8743131,SRR8743132,SRR8743133,SRR8743134,SRR8743135,SRR8743136,SRR8743137,SRR8743138,SRR8743139,SRR8743140,SRR8743141,SRR8743142,SRR8743143,SRR8743144,SRR8743145,SRR8743146,SRR8743147,SRR8743148,SRR8743149,SRR8743150,SRR8743151,SRR8743152,SRR8743153,SRR8743154,SRR8743155,SRR8743156,SRR8743157,SRR8743158,SRR8743159,SRR8743160,SRR8743161,SRR8743162,SRR8743163,SRR8743164,SRR8743165,SRR8743166,SRR8743167,SRR8743168,SRR8743169,SRR8743170,SRR8743171,SRR8743172,SRR8743173,SRR8743174,SRR8743175,SRR8743176,SRR8743177,SRR8743178,SRR8743179,SRR8743180,SRR8743181,SRR8743182,SRR8743183,SRR8743184,SRR8743185,SRR8743186,SRR8743187,SRR8743188,SRR8743189,SRR8743190,SRR8743191,SRR8743192,SRR8743193,SRR8743194,SRR8743195,SRR8743196,SRR8743197,SRR8743198,SRR8743199,SRR8743200,SRR8743201,SRR8743202,SRR8743203,SRR8743204,SRR8743205,SRR8743206,SRR8743207,SRR8743208,SRR8743209,SRR8743210,SRR8743211,SRR8743212,SRR8743213,SRR8743214,SRR8743215,SRR8743216,SRR8743217,SRR8743218,SRR8743219,SRR8743220,SRR8743221,SRR8743222,SRR8743223,SRR8743224,SRR8743225,SRR8743226,SRR8743227,SRR8743228,SRR8743229,SRR8743230,SRR8743231,SRR8743232,SRR8743233,SRR8743234,SRR8743235,SRR8743236,SRR8743237,SRR8743238,SRR8743239,SRR8743240,SRR8743241,SRR8743242,SRR8743243,SRR8743244,SRR8743245,SRR8743246,SRR8743247,SRR8743248,SRR8743249,SRR8743250,SRR8743251,SRR8743252,SRR8743253,SRR8743254,SRR8743255
Sobic.001G102500,Sorg_Lipid,1136.561085,1276.284871,1209.913992,1475.313851,1398.583446,1267.947736,1229.499704,1387.3296,1331.702001,1640.491935,1652.685842,1603.809847,1812.032613,1772.295822,1963.894093,1751.849057,1420.537709,1510.196964,1364.625909,1640.491935,1678.361362,1861.83403,1463.149273,1654.515642,1945.465032,1762.672458,1964.861932,1585.246688,1911.110821,1570.002347,1789.351389,1709.963877,1802.232016,1877.412428,2001.013561,1884.15751,1936.196331,1747.351502,1425.766383,1696.446427,2021.672954,2503.099489,1922.14901,2517.382543,2382.331365,1783.767313,2182.454374,1883.527778,2956.920156,2640.370417,1988.342031,2380.066751,2742.974527,2093.265587,2253.419538,2782.978783,2441.387916,2732.511092,2403.540429,1314.440508,1141.443973,878.4787426,1464.097664,1221.989829,1289.333266,1497.282018,1497.415962,1358.68291,1462.387753,1639.591513,1778.325769,1478.668963,1492.823029,1615.414739,1504.86531,1326.91461,1598.049015,1747.558827,1579.930601,1547.832688,1570.085751,1751.658855,1757.218243,2099.53793,1648.380739,1829.869138,1954.654002,2112.377457,1716.876677,2032.609661,2107.849361,1724.788907,1758.268541,1892.518364,1664.600701,1981.748551,2085.913578,1908.702511,1937.964997,1796.490704,1215.907487,1243.227486,1215.796837,1267.022119,1447.365239,1751.624101,1457.164265,1414.911868,1430.263865,1639.125384,1675.868674,1600.347622,2008.089735,1824.249239,1927.983713,1412.645833,1623.598756,1824.45453,1765.118868,1634.73625,1791.553588,1822.731814,2044.259643,1925.416049,1844.582655,2378.488913,2192.73731,2657.060056,2149.20047,2087.980301,2030.678385,2000.354184,1797.091914,2522.871234,1916.276153,2065.364232,2295.549479,2141.161956,1878.112512,2111.253735,2379.221371,2247.27046,2397.956559,2323.380507,2779.149018,2894.87216,2149.415707,3043.305562,2851.451775,2507.318139,2623.485119,2564.294746,2636.401122,2759.065124,2939.189203,2686.973854,2932.881903,2827.900431,923.7273712,1005.572233,1061.743246,1270.407011,1220.012311,1050.917116,1429.21322,1440.344771,1140.747287,1682.179178,1531.054743,1404.914386,1727.036229,1889.441523,1711.804344,1760.636108,1892.62067,1800.517388,2072.387562,1979.011061,2414.951687,1891.822446,2183.563013,2013.255978,2702.159186,2292.041253,2174.598001,2339.143033,1711.618496,2391.930196,2354.409722,2544.39091,3152.805133,1934.626078,2042.824782,1698.813315,2195.895008,2156.336185,2059.399347,2394.016615
Sobic.001G121900,Sorg_Lipid,2314.132106,2211.331471,2462.576551,2500.976984,2344.507805,2480.713994,1979.439716,2225.296931,1856.78112,1752.662324,1364.875201,2050.796289,1376.898251,1358.883722,1156.997813,2153.266126,1546.807728,1440.592914,2036.904849,1158.102612,987.801231,1347.564589,1602.396356,1471.59705,1272.095911,1247.723702,1222.152683,1157.096024,1700.954304,1029.646017,1446.891793,738.4168333,641.9197808,366.9209957,498.9122282,712.856384,782.5042166,646.2272034,992.7882482,1385.076633,1400.762377,666.4676078,1001.181169,975.2602789,771.3945422,682.637649,680.565892,653.8619035,799.0275102,366.0296896,578.8249815,516.1590545,484.1363992,353.6755216,316.3547947,587.5446085,883.2785518,733.2128621,1045.545607,1679.562871,1757.184743,2337.215813,1974.708237,2066.506359,2260.92159,1616.534568,1987.451783,2455.682605,1312.29799,1327.692905,1561.182833,1442.5431,1232.565306,1239.517565,1434.416479,1636.570671,1462.15691,1680.289978,1366.187297,1256.442535,1252.330301,1181.325765,933.6800787,1112.351346,1074.621966,1020.609238,1300.029312,939.6546753,813.2573732,876.6104123,858.6101985,708.8601363,700.5238779,443.9101863,413.3192218,439.1046353,500.6756729,766.6850614,822.0020071,684.9191919,1972.758831,2242.385773,2169.527231,1929.993239,1611.197437,2018.268093,1990.661564,1532.745656,2220.672843,1095.574462,1888.171911,1105.596086,877.5956079,1208.517315,1718.572861,996.6007736,1233.431613,1358.684694,873.8393979,907.20951,839.4264099,958.9702937,917.576084,1148.316398,672.6884921,733.9693945,964.7337398,811.5093149,883.132674,690.2944087,616.3975453,500.6845992,545.7070205,398.3480896,584.5088836,513.8586491,484.4650775,857.8156734,1661.994192,1329.110844,734.6405594,1075.024457,607.2835153,820.9132627,788.2072066,660.2056128,712.1334046,589.0117914,608.6585134,650.3831294,711.6336153,424.1199962,509.5339242,529.8123427,859.504557,589.3541578,543.540286,875.2404009,1879.66281,1741.731458,1617.499476,1739.340479,1744.868865,1814.989705,2090.436029,2145.128858,1706.35078,1105.511244,1293.319025,1726.689851,1516.129154,1496.177481,1289.622623,1385.877351,1237.932395,1013.7552,1330.891095,1379.440055,1148.6156,1052.784835,1014.244311,851.9865878,1058.755099,1096.645588,1067.632094,1155.020453,996.5755438,721.3311061,894.8494516,924.1227786,718.3606633,803.3541454,612.9748722,533.153108,461.5575495,522.62147,845.3181894,609.2615813
Sobic.001G158200,Sorg_Lipid,87.87843442,128.9719448,98.45124561,108.3100269,128.4752999,149.6031178,128.7960314,89.45069196,83.05541023,70.77417385,45.69364804,87.14830017,86.28726731,73.22770396,58.65817258,69.60989631,56.82150838,14.76449546,40.13605615,26.69711904,15.01217676,33.17867359,72.78824792,26.20054096,28.58642496,14.33067039,11.77204861,32.67686091,17.07521695,59.37981645,23.97217172,14.37807464,4.223156452,0,3.218788569,2.518927152,13.79414484,2.92852207,10.20487186,18.16323797,17.82518402,10.9175632,9.902880009,20.61316309,17.03693467,11.92106188,5.804399932,6.082436311,4.443155757,3.812809267,9.386351052,6.036948006,12.55685185,12.3375182,9.733993684,22.96985095,11.99699222,18.8845418,32.0177641,45.32553476,45.74489206,101.7185913,88.57530352,101.0860696,86.03202395,46.37599171,69.78838323,79.8355573,54.30879569,77.67124857,59.90149959,72.25172693,76.35923423,33.68254252,37.18132756,47.34410854,33.7096694,34.35005066,27.90915753,23.85650382,12.94026718,16.48361532,12.12571531,29.27240383,54.08381884,27.37685724,40.83172106,6.327640911,7.406715603,11.17555345,7.735227013,4.163642504,4.63923098,1.123823256,7.54920953,7.703590093,14.10354008,19.45320305,17.69209618,9.101916172,118.2580226,157.1195474,247.7066391,212.6872669,216.9962878,138.9952728,133.1933555,109.6760641,156.1598285,86.02964245,200.3611796,133.452717,101.2852279,169.2306684,129.8581263,19.07369902,76.06344018,57.93722356,35.79804256,21.98915017,16.84034464,36.70699689,24.34385529,38.99942485,14.16186299,8.918218645,13.25183709,6.662638054,9.161127324,13.53518448,9.810040509,7.152637131,2.580175038,7.318731304,7.939000117,13.65324913,2.263855502,4.824610087,60.5525135,15.96209981,14.56335911,8.939912324,10.84434849,20.68614322,28.74460062,4.854453036,13.94517111,1.871363912,5.232021605,0,9.736280806,8.699897357,0.672208343,1.122483777,14.76449546,6.013817937,8.383654797,26.08764235,95.33587931,72.07979576,110.203261,172.7649617,220.0861262,170.0759584,152.419957,110.7957516,166.273798,146.9394255,31.20854992,102.349633,57.04248301,63.57275859,81.44984985,65.70445736,24.68070881,42.60710262,41.82800583,19.20334183,11.77204861,21.69374812,29.85904429,21.09766577,20.88032098,14.55264287,31.46705118,28.62504222,17.44007202,2.814035525,5.212715252,12.21307637,1.735170684,12.44132526,3.823128101,8.396111937,9.324394939,2.09048588,19.85646754,0
Sobic.001G343100,Sorg_Lipid,13.18176516,0,0,0,0,0,2.740341093,0,2.815437635,2.670723542,3.560544003,0,0,0,0,2.320329877,18.94050279,7.382247729,7.167152883,4.602951559,15.01217676,24.24595378,2.109804288,3.396366421,1.58813472,7.643024206,12.84223485,10.05441874,2.626956454,9.500770632,3.42459596,33.89117594,15.8368367,0,4.291718092,8.816245031,3.762039503,32.21374277,34.98813209,2.594748282,11.88345601,0.992505745,0,0,0.946496371,0.62742431,1.451099983,2.02747877,0,1.906404633,0,3.018474003,1.395205761,0,0,0,0,1.64213407,0,197.6696933,83.50258074,65.8859057,0,8.956993508,4.588374611,9.275198343,3.034277532,2.956872493,8.88689384,7.281679553,3.743843724,8.720036008,13.36286599,4.041905103,10.27378788,5.118282005,9.480844519,45.80006754,19.05991246,7.95216794,18.69149703,4.395630753,11.11523903,30.28179707,16.46029269,14.23596576,15.80582751,6.327640911,2.962686241,3.129154965,21.27187429,8.327285008,5.799038725,2.247646513,3.774604765,7.703590093,5.641416032,6.865836371,34.02326188,12.51513474,3.225218798,11.44074374,4.786601722,0.479025376,1.084981439,4.254957329,3.619384661,2.719241258,0,8.472616301,0,0,0.629100794,0,1.16989303,5.960530942,12.58603686,6.816143949,10.0968838,5.026091468,2.590822253,1.147093653,7.490417012,0,25.96341548,5.350931187,1.766911611,11.9927485,16.49002918,27.7827471,27.79511478,20.2658052,14.19096271,3.13659913,16.87037525,28.54770273,29.43012153,9.649220173,8.369046582,48.95043942,1.618151012,5.587445203,1.355543561,1.08874438,2.269310576,1.618151012,2.789034222,7.017614671,1.744007202,0,0.885116437,0,0.672208343,0,1.054606818,0,1.3972758,1.304382118,208.7082763,489.1973024,205.0017651,10.39187739,58.16229551,49.49971923,0,1.538829884,8.177399904,2.079331493,7.343188217,5.890626357,2.251676961,13.30592622,10.85997998,18.25123816,12.98984674,22.03815653,16.47769927,14.93593253,104.2667163,8.932719813,9.631949771,51.17306165,47.90191284,14.55264287,32.59087444,18.1291934,26.16010802,41.27252103,32.14507739,28.49717819,76.34751011,9.77532699,10.19500827,6.996759947,3.108131646,43.90020348,15.60151021,93.8830045
Sobic.001G345100,Sorg_Lipid,2180.849814,1933.235715,1690.51152,2185.072739,1981.714859,1630.919235,2118.283665,2120.656499,2484.623713,1997.701209,2164.810754,1904.612044,1919.27536,1421.915163,1107.577148,1611.4691,1511.031223,1643.077423,1773.153623,1762.930447,1644.333761,1792.924477,1501.125751,1531.27606,1329.268761,1877.317821,1773.298595,1520.730835,1616.891698,1336.04587,1464.014773,1286.83768,1152.921712,1308.684885,726.3732871,1294.728556,1166.232246,1096.243428,1017.571508,923.2114387,1173.491281,1028.235952,1002.171457,904.4025308,1048.717979,990.0755607,1066.558487,810.9915082,1310.730948,1151.468399,1060.657669,982.5132879,828.7522222,773.1511402,703.2810436,552.4853623,782.803742,1082.987419,1106.268953,1170.909648,2014.953579,1975.421278,2101.058303,2104.893474,1991.354581,1433.680658,1529.275876,1802.213784,1864.272841,1540.075226,1677.241989,1503.583352,1299.379636,1746.103004,1463.770159,1074.839221,1155.609604,1242.326832,1038.765229,984.3647886,1071.166561,1094.512058,1343.933447,1493.901989,937.0609481,1052.366392,1265.783353,1501.760109,1143.596889,1127.836854,1237.636322,909.7558871,1089.059472,845.1150888,707.7383935,656.7310554,636.0696576,1330.82795,1193.536027,1275.406004,1900.728945,2045.604981,1720.783319,1822.691555,1586.242864,1943.09718,2260.667659,2130.072318,2047.695803,2369.725606,2209.280557,1688.231119,1591.625009,1451.368105,1814.504089,1449.601125,1611.012719,1574.529252,1729.320825,1548.664434,1778.599477,1376.512383,1594.834622,1619.198343,1254.50503,1715.865267,1832.287341,1600.36566,1518.91491,1328.585214,1329.260489,1057.398189,1195.91113,679.5964782,1268.255269,1374.013344,1318.69583,1248.60909,1578.796023,1555.772662,1164.529345,1206.888164,1135.945504,1136.649133,298.7925591,1199.0499,1300.619625,1207.497564,1229.525077,1062.191139,1315.283025,935.2389659,1148.804059,1057.379718,829.9755661,1130.597772,1116.423364,1029.157491,2366.648788,1868.16651,1669.638653,1931.590211,1996.129982,2066.295972,2111.789549,1805.047454,1337.004884,1658.613421,1764.200969,2082.336417,1675.998218,1635.150488,1422.657377,1624.360196,1032.692816,966.0058611,1291.598119,1596.011076,1698.538442,1078.306892,1057.588085,1273.04213,1670.425678,1241.132542,1292.396745,1486.593859,992.8383855,1377.939395,1451.741198,1306.799171,1339.551768,986.4193599,1315.156067,908.1794411,975.953337,997.1617647,1141.746883,1247.861601
Sobic.001G373200,Sorg_Lipid,82.01987213,158.5280155,142.4952239,149.3365522,111.8334217,82.15908927,137.0170546,140.0831591,192.857478,199.6365847,277.1290083,170.0797471,242.8370237,240.075637,260.0358359,167.0637512,279.8985413,402.8598047,189.2128361,498.0393586,517.4196924,352.2043812,273.2196552,414.8418985,366.8591203,424.1878434,406.6707702,454.9624481,384.8491206,494.0400729,404.1023232,624.4192415,614.4692638,452.5358947,576.1631539,704.0401389,736.1057294,727.2496473,533.5690144,428.1334665,409.9792324,704.1828262,550.6001285,650.6029602,782.7524986,990.702985,854.6978899,619.3947644,707.9428172,1288.729532,990.260036,937.2361779,806.42893,592.2008734,936.896892,728.9905327,749.8120134,710.2229851,651.3958903,169.9707553,124.8908164,68.19769186,212.3202128,157.3871716,108.973897,344.507367,280.6706717,206.9810745,430.5206349,338.5980992,409.5765035,285.2697494,323.8904185,436.5257511,371.8132756,511.8282005,480.362789,359.2442798,516.6597699,440.7773087,382.4567854,512.0909828,549.6990939,581.4105038,433.8462859,568.3435562,383.291317,664.4022956,622.1641106,511.3933257,582.0758328,618.3009119,831.5821531,706.8848283,562.41611,510.3628437,479.5203627,661.4089037,617.8624358,709.9494614,159.110794,106.0175587,193.8573698,192.0891757,241.9508609,344.6515437,180.2453561,317.2448134,327.5352301,405.382103,294.5707409,410.1229839,355.4419487,364.2761844,380.2152346,381.4739803,474.9860869,489.6263403,623.2531,493.8134868,633.4560408,435.895588,494.3675228,504.1036767,692.7511313,604.6552241,538.0245857,680.9216091,461.7208171,668.2106867,773.3581935,627.0478551,661.8148973,800.8783113,882.221388,976.8279151,974.5897937,616.5851691,364.7919716,428.8484149,780.4881714,615.7364613,798.4151573,795.8721419,688.3575413,893.2193585,792.085719,709.2469228,931.2998457,768.910896,637.2838346,811.2654285,635.2368844,708.2872633,562.1054342,625.4370654,835.5709281,602.6245383,143.003819,108.7105116,103.0933732,215.6314559,169.3686045,148.4991577,321.7754648,200.0478849,302.5637964,469.235807,463.5387562,412.343845,333.2481902,416.9190215,384.1717918,455.0642047,475.4283908,542.1386505,394.1972671,468.3481702,454.0647321,504.060618,565.3954516,650.8854332,650.9747129,520.77672,511.3395817,463.7256839,421.0531673,639.7240759,562.9732472,521.0912584,753.064077,520.7583287,655.0292813,547.1466279,674.4645673,845.6015384,694.9763638,763.7773595
Sobic.001G472800,Sorg_Lipid,14318.32625,13532.65,24352.43377,14190.25458,13473.93029,11878.7328,10248.87569,6983.904968,10512.84413,6458.477205,5752.652261,6159.416957,7355.3732,6243.820429,5794.226575,7449.419071,7676.164882,4387.164365,6659.718459,3725.628992,2241.818397,2886.544603,4511.816469,2428.887186,2633.127366,1900.246893,1612.77066,1519.892967,2536.326457,2021.288952,2398.92947,1157.435008,1637.528914,2262.679473,866.9270547,1051.652086,924.2077045,665.7506838,1158.981876,1186.318914,1653.285818,1535.902641,1724.09141,2918.050901,2799.736265,1691.535939,2678.730568,3362.573541,1485.495075,2396.350624,1883.527778,4156.438702,1072.91323,1126.826662,1138.877261,1739.663974,2069.481157,1754.620253,3170.862707,12261.8162,9719.700398,12698.6414,6799.457123,10648.58571,15602.76786,9603.80537,11546.94315,25157.07117,4376.3015,3168.744219,3842.681199,3101.84138,2579.669463,2426.490363,2136.458651,2072.904212,2120.548891,2251.35957,1274.972001,1418.325953,1111.42517,1409.898564,1404.562023,1559.512549,2828.818872,1227.578278,1743.909635,1349.896728,1094.712566,1490.371808,1282.113877,1052.360643,926.6863882,359.6234421,871.9337007,1149.760821,961.8614335,1236.994853,1235.724872,1043.307141,16035.78786,20931.98475,18359.01091,15320.6686,14896.79515,15458.25998,9291.684303,10759.13124,12691.38955,10523.64119,13284.87503,13869.31773,10833.11568,10689.25917,12473.39948,11823.30918,9415.997232,8818.954245,7792.040597,7501.441517,7804.852037,4529.872835,6872.457608,4861.928298,1661.658591,1813.965672,2456.00714,1776.259305,2238.979518,923.9544356,1522.191286,1616.495992,1532.623973,447.4881426,859.3967627,1231.274831,1164.753656,1152.116889,3801.024039,2245.335374,2093.348026,3178.138831,3249.237915,3196.5535,2452.368295,3420.771239,2915.47044,609.1289535,1620.18269,2897.851934,2396.010195,1511.607166,2243.83145,1071.972007,4085.546815,1515.48212,2297.121414,7711.507079,9192.182418,6652.610658,10209.79889,8651.237931,11789.26465,17897.32156,15115.34723,17254.89949,31214.49833,3151.573434,6522.586934,7347.083724,6129.815247,5511.610326,4573.409069,3337.543084,3602.084502,1815.209493,4301.947024,2857.030523,1740.581473,1394.142342,2657.454942,1499.729815,2433.171521,1998.909446,3414.175053,3327.184074,2089.071484,1053.387298,1521.244068,1200.95251,681.9220789,907.3280779,527.5916779,656.296083,915.3447699,552.9335152,2423.907359,632.7323324
Sobic.001G518600,Sorg_Lipid,3727.51026,3611.214456,3387.500096,3469.202982,3287.769463,3762.150535,3340.475792,2999.973678,3066.011584,3018.585283,2508.40325,2362.843429,2811.732239,1931.728292,1932.024692,1855.103737,2172.89657,2015.35363,2676.214887,2018.854554,1739.410881,2027.727398,2731.14165,2014.530483,2015.34296,1757.895567,1454.383097,1738.576574,1373.898226,1634.132549,1388.673662,1441.915485,1461.212133,2421.678571,1772.479572,1380.372079,1290.379549,1220.217529,1430.139899,1456.691685,1675.567298,1374.620457,1172.500993,1413.289995,1255.054188,1143.167092,1274.065785,1014.753125,1258.894131,892.1973684,761.8588271,1115.326144,1600.301008,2993.904415,1107.241782,1264.550742,1265.682679,1481.204931,1435.27908,4784.362002,4746.577133,4884.804166,3359.348644,3527.775872,3489.458892,3802.831321,3387.770864,3629.560985,2393.536741,2973.352484,2487.409771,2938.652135,2738.114874,2235.173522,2218.648954,1555.957729,1529.576249,1604.433616,1712.669277,1431.958241,1590.215055,1796.71407,1771.364911,1759.37241,1753.021171,1288.902439,1649.07467,1073.589741,1112.488684,1218.135326,1104.203656,1212.660879,1321.021021,1677.868122,2674.307476,2241.744717,2576.716773,1533.370123,1479.331427,1471.097201,3412.281488,3985.192403,3445.15659,2963.250975,3354.762609,3099.027255,2832.530436,2696.580914,2411.267916,2640.197587,3115.549998,2585.510769,2656.692654,1995.392118,1664.757781,1517.551178,2055.354542,1769.925379,2036.816832,1876.616902,1687.920698,1465.985688,1375.739925,1520.977569,1444.510025,1450.102352,1210.334454,1058.026923,1280.7256,1222.440872,1204.999976,1450.793231,1381.683733,1421.924939,1090.620141,1251.134102,1191.919922,1030.536714,1434.553044,1121.603547,1147.269067,1177.833449,1523.630962,1142.092855,1607.428324,1380.282813,1024.505237,958.1383231,946.9959105,890.477836,1540.1026,1605.131062,1610.61119,1627.601477,1309.821669,1604.486626,1591.497136,1183.074581,4275.943019,5410.711226,4957.961763,3750.168755,3621.417168,3365.980907,3208.18238,3019.184232,2772.138567,2418.262527,1713.71655,2629.42834,1643.724181,1994.410496,1797.326687,1557.438989,1343.150153,1140.107298,1005.139655,1214.077945,1429.463046,1221.86846,1617.204367,1590.853776,1658.143137,972.9481236,1022.679163,1037.180696,935.5352917,1039.31712,938.2887454,1099.176873,1155.623676,916.2147388,1543.269377,1591.063212,2037.380294,1032.700025,977.2218666,1055.205853
Sobic.001G530100,Sorg_Lipid,1619.892475,1262.850293,1036.328901,1208.641436,1158.9404,1085.235731,944.50423,837.1234568,674.2973136,587.5591792,481.2668645,830.7200871,584.2880672,649.780006,506.2154106,990.7808575,465.0945686,435.552616,815.6219981,251.3211551,152.1233912,354.7565869,608.678537,325.5659812,424.0319702,395.5265027,238.6515309,256.3876779,537.2125949,330.1517795,549.6476515,144.8077517,98.18838752,42.80744949,93.34486851,170.0275827,84.01888223,100.5459244,154.5309168,330.0519814,407.0083684,136.9657928,329.7659043,392.9384215,404.1539503,380.2191317,410.6612952,273.709634,217.7146321,213.5173189,312.8783684,241.4779202,146.4966049,69.91260311,150.8769021,228.48957,224.943604,168.3187421,234.0608962,1052.559641,1885.706106,2144.181668,1557.88328,1722.301895,1658.697422,871.8686442,861.734819,1193.098051,663.5547401,658.9919996,780.2170322,511.9906856,518.6064658,344.9092354,245.5924531,399.2259964,449.8134011,369.2630446,351.2469582,184.6038986,218.5467345,179.1219532,129.3409633,206.9256133,483.227164,219.0148579,252.8932401,253.1056364,109.6193909,183.7260987,195.3144821,86.39558196,55.67077176,49.44822328,62.28097862,44.29564304,70.5177004,319.2613913,215.0270151,267.3687875,1170.754424,1457.550753,1221.78009,1035.173837,1220.604119,1476.470193,859.9657955,910.9458213,1186.814697,762.5354671,1142.456792,1162.015121,731.6442236,885.3536661,1352.396342,857.1243495,599.2047986,779.3124581,503.9262914,308.4763639,427.4856717,515.0450501,632.3160361,560.4361793,202.9867029,223.847288,418.7580519,271.8356326,304.1494272,117.5423916,160.2306617,212.1949015,134.169102,81.55157739,142.9020021,183.698261,135.8313301,173.6859631,1218.434723,521.4285938,292.3459495,548.6871189,357.8635001,328.8008028,430.4125725,535.6079849,621.0249534,179.6509356,320.8973251,480.1894133,371.7489035,158.7731268,222.5009616,187.4547908,418.6789069,198.4559919,244.5232649,577.8412781,891.5193038,1648.382215,1137.582049,1670.494291,1372.164876,1448.184093,1206.105747,1077.180919,835.4576901,665.3860779,357.0625271,1193.588166,637.9751389,807.2261905,426.2542142,375.975506,509.2019923,262.9886679,468.9806715,627.3091664,351.4797371,214.3852755,367.9404813,245.5409186,244.4225809,369.0134443,557.4163352,371.6484648,222.9837779,158.5240012,296.2559835,203.5512728,140.5488254,158.182564,110.8707149,114.7468631,138.3118583,169.3293563,330.4683526,184.8321651
Sobic.002G193400,Sorg_Lipid,311.9684422,349.2990173,323.8527816,292.9293908,304.213534,272.2286241,342.5426366,360.3343912,394.1612689,457.3614065,668.7888486,342.9707297,532.5157068,608.0680227,623.5317558,487.2692742,556.6403321,646.4739797,452.9640622,660.9838438,670.5438954,607.4249473,514.7922462,625.4166166,517.7319187,542.6547186,651.7434186,844.5711744,505.6891175,882.3840724,438.3482828,961.2769902,845.6870796,898.9564394,832.5933099,890.4407482,836.4267828,1006.435418,905.317918,648.6870705,666.9589686,816.8322282,603.0853926,560.4203716,402.2609576,328.7703383,245.2358971,396.3720996,624.2633838,213.5173189,356.68134,499.5574475,721.3213786,596.3133794,674.0790626,623.8127942,710.8217887,819.4249007,787.1953725,463.3276887,400.0862782,288.9732706,454.5997195,344.2044648,297.0972561,412.0838121,317.0820021,341.5187729,593.447022,565.5437786,431.2907971,650.2655423,577.1485454,646.7048164,661.9254762,630.8282571,613.0946122,649.7884583,588.1344416,745.7997504,772.1026081,882.4228737,931.6591261,854.9560706,610.2065647,710.7032138,699.4078671,636.9825184,808.8133438,594.0924212,645.8914556,873.3240152,819.9840757,1060.889154,1121.057615,962.9487616,1046.482674,866.2396888,857.3861994,997.7975603,440.7799023,445.4262896,431.9908054,582.9738824,537.0658122,531.8696662,471.2438829,600.9523179,543.7565311,746.2419742,711.2158428,746.4672299,724.0950141,896.8269318,740.5422878,607.9741561,749.690022,715.6951146,721.4682424,731.2963087,699.5220083,718.0806266,715.9590261,727.9892638,1025.554912,958.7085043,791.5764019,918.1115238,828.1659101,1087.089028,1044.769314,1128.92456,1233.323668,1039.259845,936.8020138,1058.74741,1109.289196,908.9565403,538.5727624,766.180791,787.5001591,705.1355846,677.7717804,725.1037572,742.8209951,644.0241027,779.999904,781.7622744,633.0746142,632.1480884,792.179211,846.065018,961.2579308,957.4786618,746.6616275,1229.224386,996.2576451,757.8460103,425.1464888,432.4787746,484.6573521,496.2121456,479.257315,387.1131888,461.6778408,433.9500272,418.4102951,646.6720944,781.1316466,470.5137803,610.2044564,592.8529348,718.1161762,649.7440784,741.720249,972.617308,737.693921,652.9136222,896.3574157,888.8056214,825.4580954,921.5639961,767.6588595,810.790103,674.2939539,773.3532239,924.3238169,1111.544032,829.690511,896.9826089,923.110804,878.0020969,964.7026575,1239.825863,946.4260864,979.3926347,782.9121486,932.9623572
